ShipmentID,OrderDate,ShipDate,DeliveryDate,DateKey,CarrierKey,WarehouseKey,ShipModeKey,ProductCategoryKey,DestinationKey,PackageCount,TotalWeightLbs,ShippingCost,TargetDeliveryDays,ActualDeliveryDays,OnTimeFlag,DamageFlag,ReturnFlag,CustomerSatisfactionScore
SHP-000214,2023-08-09,2023-08-09,2023-08-12,20230809,7,6,3,1,23,6,2.1,83.98,1,3,0,0,0,3
SHP-000215,2024-04-13,2024-04-13,2024-04-22,20240413,1,3,1,6,8,4,3.1,32.7,7,9,0,0,0,3
SHP-000216,2023-01-04,2023-01-04,2023-01-12,20230104,4,2,2,5,30,2,138.8,341.92,4,8,0,0,0,2
SHP-000217,2023-12-18,2023-12-20,2023-12-22,20231218,1,2,4,6,14,3,12.0,67.14,2,2,1,0,0,5
SHP-000218,2024-08-22,2024-08-24,2024-09-02,20240822,2,1,1,4,24,5,39.6,64.03,7,9,0,0,0,3
SHP-000219,2023-05-25,2023-05-25,2023-06-02,20230525,6,3,1,6,9,4,3.0,19.71,7,8,0,0,0,2
SHP-000220,2023-08-01,2023-08-02,2023-08-10,20230801,1,5,1,6,27,4,12.3,29.37,7,8,0,0,0,4
SHP-000221,2023-08-15,2023-08-17,2023-08-28,20230815,3,4,5,8,16,2,26.6,54.67,10,11,0,0,0,3
SHP-000222,2023-05-31,2023-05-31,2023-06-08,20230531,1,2,2,7,9,4,4.6,36.47,4,8,0,0,0,3
SHP-000223,2024-10-22,2024-10-23,2024-11-03,20241022,3,2,4,3,11,2,4.5,31.19,2,11,0,0,0,2
SHP-000224,2024-06-12,2024-06-14,2024-06-21,20240612,5,5,2,3,28,1,8.5,41.31,4,7,0,1,0,3
SHP-000225,2024-12-26,2024-12-26,2025-01-03,20241226,5,2,1,4,21,4,31.7,60.35,7,8,0,0,0,3
SHP-000226,2023-09-20,2023-09-20,2023-09-26,20230920,2,3,2,8,18,1,5.3,76.59,4,6,0,0,0,2
SHP-000227,2023-07-13,2023-07-13,2023-07-19,20230713,2,1,1,2,7,3,95.9,191.07,7,6,1,0,0,4
SHP-000228,2023-10-29,2023-10-30,2023-11-09,20231029,8,1,1,1,29,2,13.0,12.07,7,10,0,0,0,2
SHP-000229,2024-07-10,2024-07-11,2024-07-15,20240710,5,2,2,8,24,6,7.0,56.88,4,4,1,0,0,5
SHP-000230,2024-04-27,2024-04-29,2024-05-05,20240427,8,2,4,5,9,3,92.3,440.2,2,6,0,0,0,1
SHP-000231,2024-06-29,2024-06-30,2024-07-03,20240629,1,1,6,2,19,2,145.7,937.45,0,3,0,0,0,4
SHP-000232,2024-02-06,2024-02-07,2024-02-13,20240206,3,6,4,5,23,3,42.0,380.51,2,6,0,0,0,3
SHP-000233,2024-06-28,2024-06-29,2024-07-11,20240628,1,6,2,2,8,3,167.4,141.45,4,12,0,0,0,2
SHP-000234,2023-10-22,2023-10-23,2023-10-30,20231022,5,2,2,3,19,1,0.8,28.13,4,7,0,0,0,5
SHP-000235,2023-09-06,2023-09-06,2023-09-11,20230906,1,1,2,3,5,2,7.1,42.59,4,5,0,0,0,2
SHP-000236,2023-01-09,2023-01-09,2023-01-16,20230109,4,5,1,8,5,2,21.0,49.45,7,7,1,0,0,3
SHP-000237,2024-05-28,2024-05-29,2024-06-03,20240528,4,2,2,5,12,1,51.7,77.43,4,5,0,0,0,3
SHP-000238,2023-11-02,2023-11-04,2023-11-08,20231102,7,6,2,8,30,4,49.2,77.31,4,4,1,0,0,2
SHP-000239,2023-05-24,2023-05-24,2023-05-31,20230524,4,1,1,5,28,3,71.5,143.24,7,7,1,0,0,5
SHP-000240,2024-03-28,2024-03-28,2024-03-28,20240328,5,2,6,7,8,6,9.3,109.96,0,0,1,0,0,5
SHP-000241,2023-09-18,2023-09-19,2023-09-21,20230918,3,3,3,7,30,1,11.0,46.28,1,2,0,0,0,3
SHP-000242,2023-02-13,2023-02-15,2023-02-18,20230213,4,1,2,8,28,3,32.2,101.69,4,3,1,0,0,5
SHP-000243,2023-09-06,2023-09-06,2023-09-20,20230906,8,3,5,2,24,1,82.9,142.21,10,14,0,0,0,5
SHP-000244,2024-01-12,2024-01-12,2024-01-25,20240112,6,6,2,6,13,1,7.0,28.99,4,13,0,0,0,3
SHP-000245,2023-11-07,2023-11-08,2023-11-20,20231107,8,3,5,6,22,4,4.0,6.73,10,12,0,0,0,3
SHP-000246,2023-11-12,2023-11-13,2023-11-23,20231112,7,3,1,3,1,6,2.0,28.92,7,10,0,0,0,3
SHP-000247,2024-04-07,2024-04-07,2024-04-08,20240407,1,1,4,3,8,6,6.3,20.52,2,1,1,0,0,4
SHP-000248,2023-12-25,2023-12-26,2023-12-27,20231225,6,1,4,3,2,4,4.8,30.92,2,1,1,0,0,2
SHP-000249,2024-03-23,2024-03-25,2024-03-31,20240323,8,2,2,6,6,3,4.5,50.05,4,6,0,0,0,4
SHP-000250,2024-01-26,2024-01-26,2024-01-30,20240126,5,5,4,1,10,2,4.4,37.69,2,4,0,0,0,3
SHP-000251,2023-07-20,2023-07-20,2023-07-27,20230720,7,3,1,4,10,4,5.5,27.94,7,7,1,0,0,5
SHP-000252,2023-12-05,2023-12-07,2023-12-15,20231205,4,3,1,5,22,1,153.9,159.63,7,8,0,0,0,3
SHP-000253,2023-04-12,2023-04-12,2023-04-13,20230412,6,6,4,3,4,6,12.6,54.87,2,1,1,0,0,5
SHP-000254,2023-09-22,2023-09-23,2023-10-02,20230922,7,5,1,3,30,3,6.9,6.77,7,9,0,0,0,4
SHP-000255,2023-10-17,2023-10-19,2023-10-23,20231017,1,2,2,3,8,6,4.2,46.47,4,4,1,0,0,5
SHP-000256,2024-03-18,2024-03-20,2024-03-22,20240318,7,6,6,1,23,4,13.6,63.81,0,2,0,0,0,1
SHP-000257,2023-04-13,2023-04-14,2023-04-24,20230413,4,2,1,5,6,3,145.2,76.55,7,10,0,0,0,1
SHP-000258,2023-09-18,2023-09-18,2023-09-28,20230918,2,3,1,5,25,1,195.5,43.89,7,10,0,0,0,2
SHP-000259,2023-04-16,2023-04-17,2023-04-22,20230416,6,3,2,1,7,4,2.8,52.7,4,5,0,0,0,2
SHP-000260,2023-09-27,2023-09-29,2023-10-03,20230927,6,2,2,6,27,1,3.3,37.79,4,4,1,0,0,4
SHP-000261,2024-10-02,2024-10-04,2024-10-10,20241002,4,4,2,3,12,3,5.2,21.87,4,6,0,0,0,1
SHP-000262,2024-07-20,2024-07-22,2024-07-31,20240720,1,6,1,1,10,6,2.8,22.11,7,9,0,0,0,2
SHP-000263,2023-07-21,2023-07-21,2023-07-27,20230721,6,6,2,3,8,1,1.8,39.87,4,6,0,0,0,3
SHP-000264,2024-02-14,2024-02-16,2024-02-23,20240214,3,5,2,3,5,5,9.3,21.62,4,7,0,0,0,2
SHP-000265,2024-07-27,2024-07-28,2024-08-04,20240727,5,1,2,8,23,5,47.3,61.52,4,7,0,0,0,2
SHP-000266,2024-09-17,2024-09-18,2024-09-20,20240917,8,5,4,4,7,3,23.9,164.64,2,2,1,0,0,5
SHP-000267,2024-03-04,2024-03-05,2024-03-12,20240304,2,3,6,7,23,1,3.0,42.72,0,7,0,0,0,5
SHP-000268,2024-10-15,2024-10-15,2024-10-27,20241015,6,6,5,6,27,2,9.3,24.25,10,12,0,0,0,3
SHP-000269,2024-02-06,2024-02-07,2024-02-18,20240206,2,3,1,1,29,6,5.6,33.2,7,11,0,0,0,3
SHP-000270,2023-07-19,2023-07-19,2023-07-27,20230719,7,6,1,6,1,5,14.1,16.39,7,8,0,0,0,5
SHP-000271,2023-08-01,2023-08-02,2023-08-12,20230801,4,6,1,1,15,3,4.9,31.43,7,10,0,0,0,2
SHP-000272,2024-07-06,2024-07-06,2024-07-20,20240706,7,5,1,5,5,2,161.9,72.05,7,14,0,0,0,5
SHP-000273,2024-03-23,2024-03-25,2024-04-02,20240323,2,2,1,5,7,2,70.9,149.49,7,8,0,0,0,5
SHP-000274,2023-06-11,2023-06-11,2023-06-14,20230611,6,1,2,3,1,5,1.2,12.59,4,3,1,0,0,5
SHP-000275,2023-12-18,2023-12-20,2023-12-31,20231218,8,2,1,8,2,2,40.2,36.97,7,11,0,0,0,2
SHP-000276,2024-08-15,2024-08-15,2024-08-21,20240815,6,2,1,8,15,2,17.6,35.83,7,6,1,0,0,4
SHP-000277,2024-07-15,2024-07-16,2024-07-19,20240715,5,6,4,1,21,6,15.0,26.74,2,3,0,0,0,3
SHP-000278,2024-03-21,2024-03-21,2024-03-27,20240321,3,6,1,5,28,1,59.4,181.08,7,6,1,0,0,2
SHP-000279,2024-08-27,2024-08-27,2024-08-31,20240827,4,6,2,2,4,2,185.3,83.01,4,4,1,0,0,4
SHP-000280,2024-02-18,2024-02-20,2024-02-28,20240218,1,3,1,6,5,3,2.6,36.68,7,8,0,0,0,5
SHP-000281,2024-07-04,2024-07-05,2024-07-11,20240704,4,3,1,4,11,4,10.0,25.58,7,6,1,0,0,4
SHP-000282,2023-04-25,2023-04-25,2023-04-28,20230425,5,4,3,4,9,4,19.1,85.43,1,3,0,0,0,1
SHP-000283,2024-09-06,2024-09-06,2024-09-14,20240906,1,3,1,1,26,2,9.8,36.99,7,8,0,0,0,1
SHP-000284,2024-09-29,2024-09-30,2024-10-13,20240929,1,3,5,3,13,5,10.2,17.69,10,13,0,0,0,4
SHP-000285,2024-12-23,2024-12-24,2024-12-27,20241223,8,3,4,3,24,6,12.3,38.95,2,3,0,0,0,2
SHP-000286,2023-07-17,2023-07-18,2023-07-26,20230717,4,2,2,4,1,6,38.5,94.49,4,8,0,0,0,4
SHP-000287,2024-06-30,2024-07-01,2024-07-11,20240630,6,2,1,3,29,4,11.4,23.96,7,10,0,0,0,2
SHP-000288,2024-01-04,2024-01-06,2024-01-13,20240104,5,5,1,3,5,2,7.5,30.63,7,7,1,0,0,3
SHP-000289,2024-11-14,2024-11-15,2024-11-21,20241114,3,1,4,6,4,2,11.6,28.0,2,6,0,0,0,2
SHP-000290,2023-10-23,2023-10-23,2023-10-30,20231023,2,5,1,6,10,1,1.6,28.12,7,7,1,0,0,4
SHP-000291,2024-03-22,2024-03-23,2024-03-29,20240322,2,6,1,4,24,4,31.3,37.13,7,6,1,0,0,5
SHP-000292,2024-09-06,2024-09-06,2024-09-07,20240906,8,6,4,2,15,1,76.5,239.28,2,1,1,0,0,4
SHP-000293,2023-03-30,2023-04-01,2023-04-09,20230330,4,3,1,1,28,4,10.5,12.16,7,8,0,0,0,1
SHP-000294,2024-04-15,2024-04-17,2024-04-21,20240415,3,4,2,6,22,4,14.6,32.73,4,4,1,0,0,5
SHP-000295,2023-09-04,2023-09-05,2023-09-06,20230904,4,3,6,7,17,6,13.7,162.11,0,1,0,0,0,3
SHP-000296,2024-04-16,2024-04-16,2024-04-21,20240416,5,3,4,7,17,3,1.7,85.11,2,5,0,0,0,2
SHP-000297,2023-11-18,2023-11-18,2023-11-19,20231118,1,6,6,3,9,2,5.7,162.91,0,1,0,0,0,3
SHP-000298,2024-11-10,2024-11-12,2024-11-18,20241110,4,4,2,5,8,2,112.8,283.24,4,6,0,0,0,1
SHP-000299,2024-12-14,2024-12-15,2024-12-18,20241214,2,3,4,6,5,6,8.9,37.2,2,3,0,0,0,4
SHP-000300,2023-01-29,2023-01-30,2023-02-05,20230129,3,5,1,6,15,3,7.2,16.19,7,6,1,0,0,4
SHP-000301,2024-11-07,2024-11-07,2024-11-11,20241107,7,5,3,5,12,1,23.7,658.8,1,4,0,0,0,4
SHP-000302,2023-06-10,2023-06-10,2023-06-23,20230610,3,4,1,7,12,6,5.6,18.36,7,13,0,0,0,2
SHP-000303,2024-12-21,2024-12-23,2025-01-03,20241221,4,4,1,2,24,2,178.4,212.15,7,11,0,0,0,1
SHP-000304,2023-03-19,2023-03-19,2023-03-22,20230319,3,6,4,6,16,3,6.0,69.92,2,3,0,0,0,5
SHP-000305,2024-06-09,2024-06-09,2024-06-13,20240609,7,5,4,7,14,3,4.1,26.59,2,4,0,0,0,4
SHP-000306,2024-09-04,2024-09-04,2024-09-12,20240904,1,6,1,7,9,6,13.9,34.18,7,8,0,0,0,3
SHP-000307,2023-06-19,2023-06-21,2023-06-29,20230619,1,3,2,7,22,5,5.2,50.53,4,8,0,1,0,3
SHP-000308,2023-11-01,2023-11-03,2023-11-08,20231101,8,1,4,6,17,5,3.8,28.38,2,5,0,0,0,4
SHP-000309,2023-05-24,2023-05-26,2023-06-03,20230524,2,6,2,6,15,2,10.8,13.38,4,8,0,0,0,3
SHP-000310,2023-09-30,2023-10-01,2023-10-03,20230930,8,4,4,2,26,1,34.1,480.92,2,2,1,0,0,5
SHP-000311,2023-08-25,2023-08-26,2023-09-06,20230825,4,1,5,8,14,1,16.5,13.04,10,11,0,0,0,2
SHP-000312,2023-02-16,2023-02-16,2023-02-24,20230216,3,5,2,5,18,2,104.6,267.01,4,8,0,0,0,5
SHP-000313,2024-04-23,2024-04-25,2024-04-28,20240423,5,3,4,4,9,3,27.1,85.02,2,3,0,0,0,4
SHP-000314,2023-11-25,2023-11-25,2023-12-02,20231125,5,5,1,3,7,6,4.0,21.73,7,7,1,0,0,4
SHP-000315,2023-01-25,2023-01-27,2023-01-30,20230125,7,6,2,6,2,6,5.6,44.62,4,3,1,0,0,5
SHP-000316,2023-04-03,2023-04-03,2023-04-08,20230403,7,4,2,4,10,2,48.4,41.98,4,5,0,0,0,4
SHP-000317,2024-06-11,2024-06-11,2024-06-14,20240611,1,6,2,1,16,3,8.2,24.95,4,3,1,0,0,5
SHP-000318,2024-10-27,2024-10-27,2024-10-31,20241027,2,3,2,2,21,1,89.3,306.49,4,4,1,0,0,5
SHP-000319,2024-08-15,2024-08-16,2024-08-24,20240815,2,2,1,7,6,4,4.7,25.8,7,8,0,0,0,4
SHP-000320,2024-02-17,2024-02-18,2024-02-21,20240217,2,5,4,3,8,4,13.3,52.45,2,3,0,0,0,2
SHP-000321,2024-11-15,2024-11-16,2024-11-24,20241115,4,1,1,6,28,5,6.9,13.33,7,8,0,0,0,2
SHP-000322,2024-10-09,2024-10-10,2024-10-12,20241009,4,4,4,5,8,3,176.3,195.47,2,2,1,1,0,1
SHP-000323,2024-11-24,2024-11-26,2024-12-01,20241124,3,1,2,5,17,2,145.4,347.71,4,5,0,0,0,3
SHP-000324,2024-08-24,2024-08-26,2024-08-26,20240824,7,5,3,4,13,5,38.7,180.09,1,0,1,0,0,3
SHP-000325,2023-04-29,2023-05-01,2023-05-19,20230429,3,6,5,6,2,5,7.4,26.0,10,18,0,0,0,4
SHP-000326,2024-09-21,2024-09-21,2024-09-29,20240921,6,3,2,8,7,1,43.0,90.2,4,8,0,0,1,1
SHP-000327,2023-08-02,2023-08-04,2023-08-12,20230802,6,1,1,6,7,5,2.1,31.73,7,8,0,0,0,3
SHP-000328,2023-09-21,2023-09-23,2023-10-03,20230921,5,4,5,3,30,6,9.0,14.38,10,10,1,0,0,3
SHP-000329,2023-02-20,2023-02-21,2023-02-27,20230220,5,4,1,1,1,2,9.4,33.9,7,6,1,0,0,5
SHP-000330,2023-02-05,2023-02-06,2023-02-11,20230205,6,1,2,4,8,3,24.5,39.91,4,5,0,0,0,3
SHP-000331,2023-03-24,2023-03-24,2023-04-04,20230324,1,3,5,7,2,3,12.0,19.99,10,11,0,0,0,1
SHP-000332,2024-05-15,2024-05-16,2024-05-22,20240515,5,1,4,5,24,2,138.9,354.75,2,6,0,0,0,5
SHP-000333,2023-04-10,2023-04-10,2023-04-19,20230410,3,3,1,5,19,2,64.6,99.91,7,9,0,0,0,3
SHP-000334,2024-09-05,2024-09-07,2024-09-14,20240905,6,2,1,1,5,2,13.7,28.69,7,7,1,0,0,4
SHP-000335,2024-05-26,2024-05-27,2024-05-28,20240526,7,1,6,6,15,6,5.8,74.06,0,1,0,0,0,3
SHP-000336,2024-09-02,2024-09-02,2024-09-06,20240902,4,2,4,7,25,4,0.8,69.28,2,4,0,0,0,5
SHP-000337,2023-08-03,2023-08-05,2023-08-08,20230803,4,3,4,3,1,4,6.8,22.76,2,3,0,0,0,2
SHP-000338,2024-03-01,2024-03-01,2024-03-18,20240301,7,4,5,8,4,1,29.1,12.01,10,17,0,0,0,3
SHP-000339,2024-02-19,2024-02-20,2024-02-28,20240219,1,1,1,1,11,4,1.8,34.83,7,8,0,0,0,4
SHP-000340,2024-05-25,2024-05-26,2024-06-05,20240525,8,2,1,8,5,4,18.1,24.28,7,10,0,1,0,3
SHP-000341,2023-10-23,2023-10-23,2023-10-29,20231023,1,3,2,3,5,2,0.8,14.62,4,6,0,0,0,2
SHP-000342,2023-10-08,2023-10-09,2023-10-20,20231008,8,4,1,5,14,2,168.0,176.81,7,11,0,0,0,1
SHP-000343,2023-08-02,2023-08-03,2023-08-07,20230802,2,1,4,2,5,2,88.3,169.32,2,4,0,0,0,5
SHP-000344,2023-10-03,2023-10-03,2023-10-05,20231003,8,3,3,6,19,4,12.7,54.41,1,2,0,0,0,3
SHP-000345,2023-11-01,2023-11-03,2023-11-13,20231101,1,4,1,5,1,2,34.8,94.06,7,10,0,0,0,3
SHP-000346,2024-05-26,2024-05-26,2024-06-06,20240526,8,3,1,2,1,1,68.7,151.52,7,11,0,0,0,1
SHP-000347,2024-12-06,2024-12-07,2024-12-17,20241206,8,5,1,8,12,5,32.1,41.79,7,10,0,0,0,5
SHP-000348,2023-10-07,2023-10-09,2023-10-20,20231007,5,5,5,2,13,2,61.2,168.17,10,11,0,0,0,3
SHP-000349,2023-05-20,2023-05-22,2023-05-31,20230520,3,5,1,8,21,6,8.0,43.7,7,9,0,0,0,4
SHP-000350,2024-01-12,2024-01-13,2024-01-19,20240112,6,3,1,2,9,2,123.4,83.48,7,6,1,0,0,5
SHP-000351,2023-12-29,2023-12-29,2024-01-01,20231229,1,6,4,8,8,4,24.4,107.23,2,3,0,0,0,2
SHP-000352,2023-01-30,2023-02-01,2023-02-01,20230130,3,2,6,3,6,2,10.4,154.33,0,0,1,0,0,4
SHP-000353,2024-09-24,2024-09-26,2024-09-28,20240924,8,1,4,2,17,1,100.5,191.03,2,2,1,0,0,3
SHP-000354,2024-11-08,2024-11-10,2024-11-12,20241108,4,4,4,5,29,1,122.7,359.53,2,2,1,0,0,5
SHP-000355,2024-06-19,2024-06-21,2024-06-29,20240619,4,1,2,8,5,3,45.3,52.27,4,8,0,0,0,3
SHP-000356,2024-07-27,2024-07-27,2024-08-07,20240727,1,1,1,6,11,5,7.6,39.16,7,11,0,0,0,4
SHP-000357,2023-11-20,2023-11-22,2023-11-27,20231120,1,1,3,8,8,5,8.5,86.43,1,5,0,0,0,3
SHP-000358,2023-08-22,2023-08-22,2023-09-01,20230822,1,5,1,1,19,2,1.5,38.04,7,10,0,0,0,5
SHP-000359,2024-12-15,2024-12-16,2024-12-22,20241215,5,5,2,7,28,5,12.8,51.25,4,6,0,0,0,2
SHP-000360,2024-06-02,2024-06-03,2024-06-09,20240602,4,6,2,2,23,3,20.2,182.94,4,6,0,0,0,2
SHP-000361,2023-04-03,2023-04-04,2023-04-10,20230403,5,6,2,6,28,6,4.7,28.12,4,6,0,0,0,2
SHP-000362,2023-03-20,2023-03-20,2023-03-23,20230320,6,4,2,4,29,2,35.8,60.11,4,3,1,0,0,4
SHP-000363,2024-02-07,2024-02-07,2024-02-13,20240207,1,6,2,2,13,3,171.7,210.54,4,6,0,0,0,2
SHP-000364,2024-01-07,2024-01-07,2024-01-10,20240107,2,2,2,5,24,2,43.0,57.46,4,3,1,0,0,5
SHP-000365,2024-08-04,2024-08-05,2024-08-09,20240804,7,5,3,7,27,1,6.4,82.42,1,4,0,0,0,4
SHP-000366,2024-09-21,2024-09-22,2024-09-29,20240921,5,4,1,4,14,1,5.4,41.7,7,7,1,0,0,4
SHP-000367,2024-02-21,2024-02-23,2024-02-27,20240221,7,6,2,7,28,2,9.1,15.8,4,4,1,0,0,2
SHP-000368,2023-11-20,2023-11-21,2023-11-29,20231120,6,6,1,4,6,1,37.0,41.46,7,8,0,0,0,3
SHP-000369,2024-10-09,2024-10-10,2024-10-10,20241009,4,4,3,1,21,4,10.7,73.3,1,0,1,0,0,4
SHP-000370,2023-09-21,2023-09-22,2023-09-30,20230921,5,4,1,7,6,6,5.6,10.39,7,8,0,0,0,3
SHP-000371,2024-08-07,2024-08-09,2024-08-19,20240807,2,5,1,2,13,2,193.3,158.01,7,10,0,0,0,1
SHP-000372,2024-12-09,2024-12-09,2024-12-22,20241209,8,3,5,3,4,5,4.8,4.93,10,13,0,1,0,3
SHP-000373,2024-01-01,2024-01-02,2024-01-04,20240101,5,5,3,4,11,1,5.2,85.61,1,2,0,0,0,5
SHP-000374,2024-11-15,2024-11-16,2024-11-21,20241115,2,3,4,6,26,5,7.5,39.28,2,5,0,0,0,3
SHP-000375,2024-04-08,2024-04-08,2024-04-10,20240408,2,5,3,5,19,3,47.8,316.64,1,2,0,0,0,3
SHP-000376,2024-08-23,2024-08-25,2024-08-31,20240823,1,2,2,5,17,3,81.1,312.14,4,6,0,0,0,3
SHP-000377,2024-01-13,2024-01-14,2024-01-16,20240113,2,4,3,3,27,3,6.3,91.59,1,2,0,0,0,5
SHP-000378,2024-12-08,2024-12-08,2024-12-08,20241208,7,2,6,3,3,5,1.4,125.52,0,0,1,0,0,2
SHP-000379,2024-11-05,2024-11-06,2024-11-12,20241105,4,5,1,7,4,4,8.8,12.85,7,6,1,0,0,3
SHP-000380,2024-03-20,2024-03-21,2024-03-28,20240320,8,4,1,2,12,2,145.1,52.64,7,7,1,0,0,3
SHP-000381,2023-10-31,2023-11-02,2023-11-14,20231031,4,1,5,4,23,4,37.6,39.93,10,12,0,0,0,2
SHP-000382,2024-05-19,2024-05-19,2024-05-23,20240519,6,3,2,1,14,4,3.1,30.32,4,4,1,0,0,5
SHP-000383,2024-03-12,2024-03-12,2024-03-20,20240312,1,4,2,1,21,3,9.9,29.6,4,8,0,0,0,3
SHP-000384,2024-02-09,2024-02-10,2024-02-11,20240209,1,1,4,8,2,1,49.0,163.86,2,1,1,0,0,4
SHP-000385,2024-04-13,2024-04-15,2024-04-18,20240413,5,6,2,6,30,5,12.7,39.97,4,3,1,0,0,5
SHP-000386,2024-01-22,2024-01-24,2024-01-28,20240122,2,4,2,8,11,2,31.6,79.57,4,4,1,0,0,4
SHP-000387,2024-01-10,2024-01-10,2024-01-19,20240110,4,1,1,4,30,5,18.3,65.25,7,9,0,0,1,2
SHP-000388,2024-05-10,2024-05-11,2024-05-20,20240510,6,1,1,5,25,2,172.3,158.68,7,9,0,0,0,2
SHP-000389,2023-07-17,2023-07-17,2023-07-18,20230717,4,2,4,4,11,5,10.2,171.27,2,1,1,0,0,5
SHP-000390,2024-12-02,2024-12-02,2024-12-06,20241202,3,4,4,7,13,3,11.9,85.12,2,4,0,0,0,2
SHP-000391,2024-06-17,2024-06-18,2024-06-24,20240617,7,6,2,6,16,4,9.0,7.59,4,6,0,0,0,4
SHP-000392,2023-07-29,2023-07-31,2023-08-13,20230729,7,6,5,6,2,6,13.0,5.96,10,13,0,0,0,4
SHP-000393,2023-05-29,2023-05-29,2023-06-04,20230529,2,3,2,8,12,6,17.3,101.27,4,6,0,0,0,2
SHP-000394,2023-04-20,2023-04-21,2023-04-29,20230420,1,1,3,1,8,2,1.5,78.13,1,8,0,0,0,2
SHP-000395,2024-03-28,2024-03-30,2024-04-05,20240328,1,4,2,2,14,1,54.8,346.61,4,6,0,0,0,2
SHP-000396,2023-09-10,2023-09-11,2023-09-15,20230910,7,6,4,2,7,1,43.2,472.54,2,4,0,0,1,5
SHP-000397,2023-05-07,2023-05-08,2023-05-13,20230507,6,2,3,7,8,4,9.3,64.61,1,5,0,0,0,3
SHP-000398,2024-04-03,2024-04-05,2024-04-09,20240403,4,3,2,2,27,2,85.2,242.58,4,4,1,0,0,4
SHP-000399,2023-12-29,2023-12-29,2024-01-02,20231229,1,5,3,2,14,2,24.8,592.33,1,4,0,0,0,2
SHP-000400,2023-06-24,2023-06-26,2023-06-30,20230624,7,2,2,3,2,4,12.1,38.95,4,4,1,0,0,4
SHP-000401,2023-02-19,2023-02-19,2023-03-01,20230219,4,2,1,1,6,1,8.4,9.93,7,10,0,0,0,4
SHP-000402,2024-08-16,2024-08-18,2024-08-28,20240816,5,2,1,4,20,5,17.9,53.43,7,10,0,0,0,1
SHP-000403,2024-08-07,2024-08-09,2024-08-19,20240807,1,1,5,4,8,5,19.3,41.28,10,10,1,0,0,3
SHP-000404,2023-06-05,2023-06-07,2023-06-15,20230605,3,6,1,4,6,6,45.5,51.67,7,8,0,0,0,4
SHP-000405,2024-08-29,2024-08-29,2024-09-02,20240829,4,3,2,8,23,4,14.6,59.37,4,4,1,0,0,5
SHP-000406,2023-08-28,2023-08-30,2023-09-06,20230828,2,5,2,2,19,3,43.8,300.3,4,7,0,0,0,3
SHP-000407,2023-05-03,2023-05-05,2023-05-08,20230503,8,1,2,1,10,4,3.2,21.74,4,3,1,0,0,5
SHP-000408,2023-09-29,2023-09-29,2023-10-07,20230929,2,5,1,5,25,3,190.3,52.7,7,8,0,0,0,2
SHP-000409,2024-01-05,2024-01-07,2024-01-21,20240105,8,1,5,2,13,2,117.1,54.24,10,14,0,0,0,4
SHP-000410,2024-02-08,2024-02-08,2024-02-14,20240208,2,1,1,5,8,3,142.5,183.01,7,6,1,0,0,5
SHP-000411,2023-10-15,2023-10-15,2023-10-24,20231015,4,4,1,8,23,3,13.4,65.0,7,9,0,0,0,3
SHP-000412,2024-05-16,2024-05-17,2024-05-27,20240516,7,2,1,8,28,1,30.9,43.54,7,10,0,0,0,1
SHP-000413,2023-10-23,2023-10-24,2023-10-27,20231023,6,2,2,2,24,1,96.4,142.61,4,3,1,0,0,5
SHP-000414,2024-03-19,2024-03-20,2024-03-28,20240319,1,2,2,6,29,2,0.9,23.85,4,8,0,0,0,2
SHP-000415,2023-08-21,2023-08-21,2023-08-27,20230821,7,5,1,2,4,1,86.2,127.41,7,6,1,0,0,3
SHP-000416,2023-06-24,2023-06-25,2023-07-06,20230624,2,1,5,1,29,5,8.7,22.81,10,11,0,0,0,1
SHP-000417,2024-03-06,2024-03-06,2024-03-17,20240306,4,3,1,5,4,1,73.9,69.15,7,11,0,0,0,2
SHP-000418,2024-11-19,2024-11-19,2024-11-30,20241119,4,1,1,4,3,4,28.8,48.62,7,11,0,1,0,1
SHP-000419,2023-03-15,2023-03-15,2023-03-26,20230315,5,2,1,1,30,4,8.6,25.43,7,11,0,0,0,5
SHP-000420,2023-04-17,2023-04-19,2023-04-29,20230417,4,2,1,8,20,2,5.7,28.42,7,10,0,0,0,5
SHP-000421,2023-02-16,2023-02-18,2023-02-25,20230216,8,1,2,3,4,6,3.2,12.74,4,7,0,0,0,5
SHP-000422,2023-09-13,2023-09-13,2023-09-17,20230913,2,1,6,8,2,3,45.8,95.43,0,4,0,0,1,1
SHP-000423,2023-08-24,2023-08-24,2023-08-27,20230824,8,5,2,7,30,2,12.5,28.96,4,3,1,0,0,4
SHP-000424,2024-11-27,2024-11-29,2024-12-06,20241127,6,3,2,5,30,2,35.3,208.38,4,7,0,0,0,2
SHP-000425,2023-06-11,2023-06-13,2023-06-18,20230611,5,6,3,6,3,2,11.5,24.76,1,5,0,0,0,1
SHP-000426,2024-12-19,2024-12-20,2024-12-31,20241219,7,4,2,3,17,6,10.2,54.85,4,11,0,0,0,4
SHP-000427,2023-04-02,2023-04-02,2023-04-04,20230402,1,2,4,6,20,6,10.3,54.85,2,2,1,0,0,3
SHP-000428,2024-12-28,2024-12-28,2025-01-01,20241228,1,5,4,7,24,5,2.9,18.01,2,4,0,0,0,2
SHP-000429,2023-09-25,2023-09-25,2023-10-06,20230925,2,1,1,6,12,3,8.6,33.55,7,11,0,0,0,1
